sr_no,rank,percentile,choice_code,institute_code,college_code,course_code,course_name,college_name,mapping_status
404.0,48668.0,56.0687777,322224610.0,3222.0,3222,0322224610,Information Technology,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
405.0,68463.0,38.1364456,322229310.0,3222.0,3222,0322229310,Electrical Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
406.0,174039.0,24.7657909,322261210.0,3222.0,3222,0322261210,Mechanical Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
407.0,17577.0,82.6520308,322324510.0,3223.0,3223,0322324510,Computer Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
408.0,21767.0,78.9149832,322324610.0,3223.0,3223,0322324610,Information Technology,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
409.0,33134.0,69.0384236,322361210.0,3223.0,3223,0322361210,Mechanical Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
410.0,50471.0,54.5009878,322392610.0,3223.0,3223,0322392610,Electrical and Computer Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
411.0,45110.0,59.1819949,322424510.0,3224.0,3224,0322424510,Computer Engineering,Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
412.0,48269.0,56.4384989,322491110.0,3224.0,3224,0322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
413.0,161729.0,38.8659877,322492010.0,3224.0,3224,0322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
414.0,27283.0,73.8924406,325724510.0,3257.0,3257,0325724510,Computer Engineering,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
415.0,32329.0,69.7521771,325724610.0,3257.0,3257,0325724610,Information Technology,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
416.0,51638.0,53.4623008,325729310.0,3257.0,3257,0325729310,Electrical Engineering,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
417.0,16727.0,83.4883807,327724510.0,3277.0,3277,0327724510,Computer Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
418.0,73067.0,33.1628052,327735610.0,3277.0,3277,0327735610,Electrical Engg[Electronics and Power],Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
419.0,78918.0,25.6893382,327761510.0,3277.0,3277,0327761510,Mechanical & Automation Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
420.0,29421.0,72.1885748,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
421.0,81638.0,21.9356964,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
422.0,180271.0,16.2979967,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
423.0,189039.0,1.3269101,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
424.0,74317.0,31.6871967,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
425.0,46669.0,57.761302,335124510.0,3351.0,3351,0335124510,Computer Engineering,Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
426.0,69663.0,36.6705729,335156810.0,3351.0,3351,0335156810,Computer Science and Information Technology,Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
427.0,50345.0,54.6671622,335191110.0,3351.0,3351,0335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
428.0,81560.0,21.9432977,335191210.0,3351.0,3351,0335191210,Computer Science and Engineering(Data Science),Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
429.0,44614.0,59.6793493,335324510.0,3353.0,3353,0335324510,Computer Engineering,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
430.0,63935.0,42.551712,335324610.0,3353.0,3353,0335324610,Information Technology,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
431.0,136636.0,60.546705,335392010.0,3353.0,3353,0335392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
432.0,45570.0,58.6689322,335392110.0,3353.0,3353,0335392110,Artificial Intelligence and Machine Learning,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
433.0,74053.0,32.0057037,342319110.0,3423.0,3423,0342319110,Civil Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
434.0,38630.0,64.3372475,342361210.0,3423.0,3423,0342361210,Mechanical Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
435.0,25002.0,75.9911294,342390010.0,3423.0,3423,0342390010,Electronics and Computer Science,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
436.0,61389.0,45.1076168,343624510.0,3436.0,3436,0343624510,Computer Engineering,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
437.0,66702.0,39.9760656,343624610.0,3436.0,3436,0343624610,Information Technology,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
438.0,101316.0,86.1969983,343690010.0,3436.0,3436,0343690010,Electronics and Computer Science,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
439.0,75339.0,30.6086486,343691110.0,3436.0,3436,0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
440.0,169617.0,30.4575002,344024510.0,3440.0,3440,0344024510,Computer Engineering,Metropolitan Institute Of Technology Management Sukhalwad Sindhudurg.,Fully Mapped
441.0,112164.0,78.1496564,344524510.0,3445.0,3445,0344524510,Computer Engineering,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
442.0,134436.0,62.795808,344537210.0,3445.0,3445,0344537210,Electronics and Telecommunication Engg,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
443.0,119823.0,72.8176141,344592010.0,3445.0,3445,0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
444.0,71581.0,34.7241777,344592110.0,3445.0,3445,0344592110,Artificial Intelligence and Machine Learning,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
445.0,170000.0,29.6395567,344724510.0,3447.0,3447,0344724510,Computer Engineering,G.M.Vedak Institute Of Technology Tala Raigad.,Fully Mapped
446.0,24510.0,76.4471767,346024510.0,3460.0,3460,0346024510,Computer Engineering,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
447.0,24559.0,76.3872179,346024610.0,3460.0,3460,0346024610,Information Technology,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
448.0,34478.0,67.8377823,346092110.0,3460.0,3460,0346092110,Artificial Intelligence and Machine Learning,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
449.0,88367.0,8.9507403,346224510.0,3462.0,3462,0346224510,Computer Engineering,Vpm S Maharshi Parshuram College Of Engineering Velneshwar Ratnagiri.,Fully Mapped
450.0,51789.0,53.4068257,346524210.0,3465.0,3465,0346524210,Computer Science and Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
451.0,57203.0,48.6301306,346537210.0,3465.0,3465,0346537210,Electronics and Telecommunication Engg,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
452.0,76931.0,28.4639143,346561210.0,3465.0,3465,0346561210,Mechanical Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
453.0,42953.0,60.9834559,346724510.0,3467.0,3467,0346724510,Computer Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
454.0,71477.0,34.7387002,346737210.0,3467.0,3467,0346737210,Electronics and Telecommunication Engg,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
455.0,58517.0,47.4914012,346791110.0,3467.0,3467,0346791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
456.0,56237.0,49.4522425,347024210.0,3470.0,3470,0347024210,Computer Science and Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
457.0,155646.0,44.5064233,347024510.0,3470.0,3470,0347024510,Computer Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
458.0,89246.0,6.6067546,347119110.0,3471.0,3471,0347119110,Civil Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
459.0,30237.0,71.5054,347124510.0,3471.0,3471,0347124510,Computer Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
460.0,35058.0,67.3151585,347125710.0,3471.0,3471,0347125710,Computer Science and Design,New Horizon Institute Of Technology Management Thane,Fully Mapped
461.0,43414.0,60.57336,347161210.0,3471.0,3471,0347161210,Mechanical Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
462.0,49062.0,55.8091831,347162410.0,3471.0,3471,0347162410,Mechatronics Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
463.0,18907.0,81.5080014,347199510.0,3471.0,3471,0347199510,Artificial Intelligence and Data Science,New Horizon Institute Of Technology Management Thane,Fully Mapped
464.0,31025.0,70.8363852,347519110.0,3475.0,3475,0347519110,Civil Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
465.0,17243.0,82.9600037,347524510.0,3475.0,3475,0347524510,Computer Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
466.0,19316.0,81.1206661,347524610.0,3475.0,3475,0347524610,Information Technology,A. P. Shah Institute Of Technology Thane,Fully Mapped
467.0,18831.0,81.5751525,347591210.0,3475.0,3475,0347591210,Computer Science and Engineering(Data Science),A. P. Shah Institute Of Technology Thane,Fully Mapped
468.0,31668.0,70.4103342,347724510.0,3477.0,3477,0347724510,Computer Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
469.0,56643.0,49.2613509,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
470.0,131083.0,65.2298851,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
471.0,76683.0,28.9105855,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
472.0,128043.0,67.0458361,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
473.0,31265.0,70.5982353,350324510.0,3503.0,3503,0350324510,Computer Engineering,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
474.0,60102.0,46.1308076,350324610.0,3503.0,3503,0350324610,Information Technology,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
475.0,59532.0,46.6555544,350326310.0,3503.0,3503,0350326310,Artificial Intelligence (AI) and Data Science,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
476.0,94300.0,93.1821856,354624510.0,3546.0,3546,0354624510,Computer Engineering,Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
477.0,74750.0,31.0581786,354691110.0,3546.0,3546,0354691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
478.0,85148.0,16.0657401,354691110.0,3546.0,3546,0354691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
479.0,153986.0,46.3188381,410419110.0,4104.0,4104,0410419110,Civil Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
480.0,33674.0,68.6174754,410424610.0,4104.0,4104,0410424610,Information Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
481.0,50765.0,54.3171452,410425110.0,4104.0,4104,0410425110,Computer Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
482.0,47001.0,57.5186655,410437010.0,4104.0,4104,0410437010,Electronics and Communication Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
483.0,88139.0,9.6202035,410461210.0,4104.0,4104,0410461210,Mechanical Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
484.0,43690.0,60.227841,411619110.0,4116.0,4116,0411619110,Civil Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
485.0,12848.0,86.9932576,411624210.0,4116.0,4116,0411624210,Computer Science and Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
486.0,19330.0,81.1206661,411624610.0,4116.0,4116,0411624610,Information Technology,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
487.0,21996.0,78.6760812,411626710.0,4116.0,4116,0411626710,Computer Science and Engineering (IoT),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
488.0,23554.0,77.3255329,411637210.0,4116.0,4116,0411637210,Electronics and Telecommunication Engg,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
489.0,26561.0,74.5733907,411637610.0,4116.0,4116,0411637610,Electronics Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
490.0,12239.0,87.5195969,411691310.0,4116.0,4116,0411691310,Computer Science and Engineering (Artificial Intelligence),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
491.0,20180.0,80.3777053,411691710.0,4116.0,4116,0411691710,Data Science,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
492.0,74882.0,30.9483531,411824510.0,4118.0,4118,0411824510,Computer Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
493.0,176327.0,22.0578726,411829310.0,4118.0,4118,0411829310,Electrical Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
494.0,90308.0,3.0599185,411861210.0,4118.0,4118,0411861210,Mechanical Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
495.0,37753.0,65.0561876,412300210.0,4123.0,4123,0412300210,Aeronautical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
496.0,33152.0,70.4364682,412308210.0,4123.0,4123,0412308210,Bio Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
497.0,44904.0,59.3047779,412319110.0,4123.0,4123,0412319110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
498.0,21470.0,79.1146984,412324610.0,4123.0,4123,0412324610,Information Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
499.0,23495.0,77.3846775,412325110.0,4123.0,4123,0412325110,Computer Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
500.0,30383.0,71.3769198,412326510.0,4123.0,4123,0412326510,Industrial IoT,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
501.0,43894.0,60.1000986,412329310.0,4123.0,4123,0412329310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
502.0,27939.0,73.4266517,412337210.0,4123.0,4123,0412337210,Electronics and Telecommunication Engg,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
503.0,39071.0,64.0474503,412350710.0,4123.0,4123,0412350710,Chemical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
504.0,42934.0,60.9834559,412361210.0,4123.0,4123,0412361210,Mechanical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
505.0,181827.0,14.0490445,413319110.0,4133.0,4133,0413319110,Civil Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
506.0,52511.0,52.9581934,413324210.0,4133.0,4133,0413324210,Computer Science and Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
507.0,64066.0,42.4544698,413324510.0,4133.0,4133,0413324510,Computer Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
508.0,68845.0,37.9717565,413329310.0,4133.0,4133,0413329310,Electrical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
509.0,74385.0,31.6655269,413337210.0,4133.0,4133,0413337210,Electronics and Telecommunication Engg,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
510.0,87867.0,10.4224473,413361210.0,4133.0,4133,0413361210,Mechanical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
511.0,49162.0,55.7332577,413424210.0,4134.0,4134,0413424210,Computer Science and Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
512.0,59684.0,46.5149107,413424610.0,4134.0,4134,0413424610,Information Technology,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
513.0,83293.0,19.379384,413429310.0,4134.0,4134,0413429310,Electrical Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
514.0,68919.0,37.8563695,413437210.0,4134.0,4134,0413437210,Electronics and Telecommunication Engg,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
515.0,38778.0,64.3362689,413491210.0,4134.0,4134,0413491210,Computer Science and Engineering(Data Science),Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
516.0,64805.0,41.7934672,413499710.0,4134.0,4134,0413499710,Artificial Intelligence,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
517.0,64399.0,42.2955322,413524210.0,4135.0,4135,0413524210,Computer Science and Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
518.0,77239.0,28.051538,413524610.0,4135.0,4135,0413524610,Information Technology,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
519.0,62389.0,43.9711053,413537210.0,4135.0,4135,0413537210,Electronics and Telecommunication Engg,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
520.0,80447.0,23.7873742,413561210.0,4135.0,4135,0413561210,Mechanical Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
521.0,52290.0,53.0111146,413619110.0,4136.0,4136,0413619110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
522.0,25670.0,75.3962913,413624210.0,4136.0,4136,0413624210,Computer Science and Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
523.0,41085.0,62.3601588,413629310.0,4136.0,4136,0413629310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
524.0,27839.0,73.6143868,413699710.0,4136.0,4136,0413699710,Artificial Intelligence,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
525.0,25772.0,75.2964062,413724210.0,4137.0,4137,0413724210,Computer Science and Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
526.0,35947.0,66.6376422,413737210.0,4137.0,4137,0413737210,Electronics and Telecommunication Engg,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
527.0,22613.0,78.1648862,413791110.0,4137.0,4137,0413791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
528.0,4983.0,94.2388582,413791210.0,4137.0,4137,0413791210,Computer Science and Engineering(Data Science),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
529.0,50601.0,54.4646573,413819110.0,4138.0,4138,0413819110,Civil Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
530.0,31880.0,70.1399487,413824210.0,4138.0,4138,0413824210,Computer Science and Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
531.0,43539.0,60.301262,413824610.0,4138.0,4138,0413824610,Information Technology,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
532.0,42760.0,61.021199,413837210.0,4138.0,4138,0413837210,Electronics and Telecommunication Engg,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
533.0,28126.0,73.2261373,413891210.0,4138.0,4138,0413891210,Computer Science and Engineering(Data Science),Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
534.0,39023.0,64.1774008,413899710.0,4138.0,4138,0413899710,Artificial Intelligence,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
535.0,30188.0,71.5054,413991110.0,4139.0,4139,0413991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
536.0,41946.0,61.6843972,414124510.0,4141.0,4141,0414124510,Computer Engineering,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
537.0,67082.0,39.7104189,414124510.0,4141.0,4141,0414124510,Computer Engineering,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
538.0,48913.0,55.9222212,414219110.0,4142.0,4142,0414219110,Civil Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
539.0,18317.0,82.0169298,414224210.0,4142.0,4142,0414224210,Computer Science and Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
540.0,28564.0,72.8491059,414229310.0,4142.0,4142,0414229310,Electrical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
541.0,24917.0,76.0877028,414237210.0,4142.0,4142,0414237210,Electronics and Telecommunication Engg,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
542.0,47430.0,57.3147779,414261210.0,4142.0,4142,0414261210,Mechanical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
543.0,14963.0,85.1042245,414291010.0,4142.0,4142,0414291010,Computer Science and Engineering(Cyber Security),G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
544.0,23445.0,77.4599403,414299710.0,4142.0,4142,0414299710,Artificial Intelligence,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
545.0,90097.0,3.7236071,414319110.0,4143.0,4143,0414319110,Civil Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
546.0,86288.0,13.6967986,414324510.0,4143.0,4143,0414324510,Computer Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
547.0,35818.0,66.6655105,414424210.0,4144.0,4144,0414424210,Computer Science and Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
548.0,47582.0,57.0706221,414424610.0,4144.0,4144,0414424610,Information Technology,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
549.0,60227.0,46.0832398,414429310.0,4144.0,4144,0414429310,Electrical Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
550.0,63111.0,43.4350639,414461210.0,4144.0,4144,0414461210,Mechanical Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
551.0,78444.0,26.6018175,414519110.0,4145.0,4145,0414519110,Civil Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
552.0,50591.0,54.4646573,414524210.0,4145.0,4145,0414524210,Computer Science and Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
553.0,69076.0,37.6420166,414529310.0,4145.0,4145,0414529310,Electrical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
554.0,61834.0,44.5556551,414537210.0,4145.0,4145,0414537210,Electronics and Telecommunication Engg,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
555.0,70989.0,35.3619737,414561210.0,4145.0,4145,0414561210,Mechanical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
556.0,58401.0,47.5550319,414599510.0,4145.0,4145,0414599510,Artificial Intelligence and Data Science,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
557.0,51861.0,53.2931173,414719110.0,4147.0,4147,0414719110,Civil Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
558.0,30043.0,71.5849652,414724210.0,4147.0,4147,0414724210,Computer Science and Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
559.0,35389.0,67.1114593,414724610.0,4147.0,4147,0414724610,Information Technology,K.D.K. College Of Engineering Nagpur,Fully Mapped
560.0,44382.0,59.8276777,414729310.0,4147.0,4147,0414729310,Electrical Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
561.0,39889.0,63.3987981,414737210.0,4147.0,4147,0414737210,Electronics and Telecommunication Engg,K.D.K. College Of Engineering Nagpur,Fully Mapped
562.0,46541.0,57.8069025,414761210.0,4147.0,4147,0414761210,Mechanical Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
563.0,35174.0,67.206047,414799510.0,4147.0,4147,0414799510,Artificial Intelligence and Data Science,K.D.K. College Of Engineering Nagpur,Fully Mapped
564.0,67509.0,39.3011281,415100210.0,4151.0,4151,0415100210,Aeronautical Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
