sr_no,rank,percentile,choice_code,institute_code,college_code,course_code,course_name,college_name,mapping_status
628.0,18264.0,82.038844,411626010.0,4116.0,4116,0411626010,Computer Science and Engineering (Cyber Security),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
629.0,18930.0,81.4533784,411699710.0,4116.0,4116,0411699710,Artificial Intelligence,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
630.0,18679.0,81.6857523,411624610.0,4116.0,4116,0411624610,Information Technology,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
631.0,31934.0,70.1399487,411637610.0,4116.0,4116,0411637610,Electronics Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
632.0,20126.0,80.3927437,411626710.0,4116.0,4116,0411626710,Computer Science and Engineering (IoT),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
633.0,13681.0,86.2249254,411691310.0,4116.0,4116,0411691310,Computer Science and Engineering (Artificial Intelligence),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
634.0,10942.0,88.770852,411624210.0,4116.0,4116,0411624210,Computer Science and Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
635.0,16400.0,83.6968283,411691110.0,4116.0,4116,0411691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
636.0,74278.0,31.7534969,411824510.0,4118.0,4118,0411824510,Computer Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
637.0,172036.0,27.4155342,411829310.0,4118.0,4118,0411829310,Electrical Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
638.0,79980.0,24.2419994,411837210.0,4118.0,4118,0411837210,Electronics and Telecommunication Engg,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
639.0,184026.0,10.8656299,411819110.0,4118.0,4118,0411819110,Civil Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
640.0,42998.0,60.9699146,412329310.0,4123.0,4123,0412329310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
641.0,33983.0,68.3128033,412337010.0,4123.0,4123,0412337010,Electronics and Communication Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
642.0,47833.0,56.8895744,412361210.0,4123.0,4123,0412361210,Mechanical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
643.0,21775.0,78.9149832,412324610.0,4123.0,4123,0412324610,Information Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
644.0,34021.0,68.2394281,412326510.0,4123.0,4123,0412326510,Industrial IoT,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
645.0,50680.0,54.4576426,412319110.0,4123.0,4123,0412319110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
646.0,27698.0,73.7173337,412337210.0,4123.0,4123,0412337210,Electronics and Telecommunication Engg,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
647.0,25016.0,75.9911294,412326610.0,4123.0,4123,0412326610,Robotics and Artificial Intelligence,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
648.0,17753.0,82.5370258,412324210.0,4123.0,4123,0412324210,Computer Science and Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
649.0,9084.0,90.8009996,412308210.0,4123.0,4123,0412308210,Bio Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
650.0,19593.0,80.9001683,412300210.0,4123.0,4123,0412300210,Aeronautical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
651.0,23106.0,77.7169206,412325110.0,4123.0,4123,0412325110,Computer Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
652.0,37405.0,65.280942,412350710.0,4123.0,4123,0412350710,Chemical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
653.0,20504.0,80.0308535,412399510.0,4123.0,4123,0412399510,Artificial Intelligence and Data Science,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
654.0,51363.0,53.7750944,413324210.0,4133.0,4133,0413324210,Computer Science and Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
655.0,155516.0,44.5064233,413329310.0,4133.0,4133,0413329310,Electrical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
656.0,80996.0,23.0331736,413337210.0,4133.0,4133,0413337210,Electronics and Telecommunication Engg,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
657.0,67398.0,39.3456878,413324510.0,4133.0,4133,0413324510,Computer Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
658.0,189425.0,0.3403592,413319110.0,4133.0,4133,0413319110,Civil Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
659.0,189164.0,1.0596742,413361210.0,4133.0,4133,0413361210,Mechanical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
660.0,70061.0,36.4386792,413437210.0,4134.0,4134,0413437210,Electronics and Telecommunication Engg,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
661.0,62981.0,43.5428977,413491210.0,4134.0,4134,0413491210,Computer Science and Engineering(Data Science),Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
662.0,164465.0,35.6703287,413429310.0,4134.0,4134,0413429310,Electrical Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
663.0,57861.0,48.1018012,413499710.0,4134.0,4134,0413499710,Artificial Intelligence,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
664.0,55116.0,50.5898108,413424610.0,4134.0,4134,0413424610,Information Technology,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
665.0,34946.0,67.470831,413424210.0,4134.0,4134,0413424210,Computer Science and Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
666.0,54274.0,51.2103001,413524210.0,4135.0,4135,0413524210,Computer Science and Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
667.0,61846.0,44.5556551,413524610.0,4135.0,4135,0413524610,Information Technology,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
668.0,166343.0,34.1954023,413529310.0,4135.0,4135,0413529310,Electrical Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
669.0,74897.0,30.9483531,413537210.0,4135.0,4135,0413537210,Electronics and Telecommunication Engg,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
670.0,183720.0,11.4128678,413561210.0,4135.0,4135,0413561210,Mechanical Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
671.0,185057.0,8.946165,413519110.0,4135.0,4135,0413519110,Civil Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
672.0,46806.0,57.7205882,413629310.0,4136.0,4136,0413629310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
673.0,51513.0,53.5662784,413619110.0,4136.0,4136,0413619110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
674.0,33661.0,68.6174754,413637210.0,4136.0,4136,0413637210,Electronics and Telecommunication Engg,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
675.0,23445.0,77.4599403,413699710.0,4136.0,4136,0413699710,Artificial Intelligence,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
676.0,20163.0,80.3777053,413624210.0,4136.0,4136,0413624210,Computer Science and Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
677.0,37043.0,65.7022258,413729310.0,4137.0,4137,0413729310,Electrical Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
678.0,25939.0,75.1739746,413724210.0,4137.0,4137,0413724210,Computer Science and Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
679.0,28068.0,73.3320946,413791210.0,4137.0,4137,0413791210,Computer Science and Engineering(Data Science),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
680.0,27821.0,73.6143868,413791110.0,4137.0,4137,0413791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
681.0,34880.0,67.5012775,413737210.0,4137.0,4137,0413737210,Electronics and Telecommunication Engg,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
682.0,42076.0,61.6108161,413761210.0,4137.0,4137,0413761210,Mechanical Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
683.0,46567.0,57.8069025,413829310.0,4138.0,4138,0413829310,Electrical Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
684.0,64652.0,42.0665339,413819110.0,4138.0,4138,0413819110,Civil Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
685.0,27080.0,74.1650661,413824210.0,4138.0,4138,0413824210,Computer Science and Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
686.0,43578.0,60.2808884,413891210.0,4138.0,4138,0413891210,Computer Science and Engineering(Data Science),Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
687.0,42760.0,61.021199,413837210.0,4138.0,4138,0413837210,Electronics and Telecommunication Engg,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
688.0,67613.0,39.1527671,413861210.0,4138.0,4138,0413861210,Mechanical Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
689.0,39797.0,63.4720353,413824610.0,4138.0,4138,0413824610,Information Technology,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
690.0,37685.0,65.2090332,413899710.0,4138.0,4138,0413899710,Artificial Intelligence,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
691.0,47772.0,56.8895744,413984410.0,4139.0,4139,0413984410,Electronics and Computer Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
692.0,57628.0,48.292859,413961210.0,4139.0,4139,0413961210,Mechanical Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
693.0,36845.0,65.8025383,413924210.0,4139.0,4139,0413924210,Computer Science and Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
694.0,43284.0,60.5916673,413991110.0,4139.0,4139,0413991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
695.0,48717.0,56.0687777,413992810.0,4139.0,4139,0413992810,Electronics and Communication(Advanced Communication Technology),Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
696.0,53125.0,52.1845339,413929310.0,4139.0,4139,0413929310,Electrical Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
697.0,188235.0,3.0676127,414124510.0,4141.0,4141,0414124510,Computer Engineering,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
698.0,77756.0,27.2136862,414199510.0,4141.0,4141,0414199510,Artificial Intelligence and Data Science,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
699.0,20400.0,80.2235814,414291010.0,4142.0,4142,0414291010,Computer Science and Engineering(Cyber Security),G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
700.0,37758.0,65.0561876,414219110.0,4142.0,4142,0414219110,Civil Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
701.0,21707.0,78.9227248,414291710.0,4142.0,4142,0414291710,Data Science,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
702.0,14365.0,85.5871602,414224610.0,4142.0,4142,0414224610,Information Technology,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
703.0,22921.0,77.8322522,414237210.0,4142.0,4142,0414237210,Electronics and Telecommunication Engg,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
704.0,11216.0,88.4984729,414224210.0,4142.0,4142,0414224210,Computer Science and Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
705.0,41150.0,62.3601588,414261210.0,4142.0,4142,0414261210,Mechanical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
706.0,21889.0,78.7607666,414299710.0,4142.0,4142,0414299710,Artificial Intelligence,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
707.0,28501.0,72.908636,414229310.0,4142.0,4142,0414229310,Electrical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
708.0,155420.0,44.8929536,414324510.0,4143.0,4143,0414324510,Computer Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
709.0,128489.0,66.8404462,414319110.0,4143.0,4143,0414319110,Civil Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
710.0,49779.0,55.1090064,414424210.0,4144.0,4144,0414424210,Computer Science and Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
711.0,85468.0,15.398999,414429310.0,4144.0,4144,0414429310,Electrical Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
712.0,56193.0,49.4522425,414424610.0,4144.0,4144,0414424610,Information Technology,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
713.0,86613.0,13.2515047,414461210.0,4144.0,4144,0414461210,Mechanical Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
714.0,174011.0,24.7657909,414419110.0,4144.0,4144,0414419110,Civil Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
715.0,169848.0,29.6395567,414519110.0,4145.0,4145,0414519110,Civil Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
716.0,53096.0,52.1845339,414599510.0,4145.0,4145,0414599510,Artificial Intelligence and Data Science,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
717.0,88464.0,8.8095594,414561210.0,4145.0,4145,0414561210,Mechanical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
718.0,54900.0,50.8208297,414537210.0,4145.0,4145,0414537210,Electronics and Telecommunication Engg,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
719.0,51027.0,54.2004802,414524210.0,4145.0,4145,0414524210,Computer Science and Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
720.0,77549.0,27.8601519,414529310.0,4145.0,4145,0414529310,Electrical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
721.0,60206.0,46.0832398,414719110.0,4147.0,4147,0414719110,Civil Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
722.0,36030.0,66.5773877,414724610.0,4147.0,4147,0414724610,Information Technology,K.D.K. College Of Engineering Nagpur,Fully Mapped
723.0,57377.0,48.5852903,414729310.0,4147.0,4147,0414729310,Electrical Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
724.0,55724.0,49.8710905,414761210.0,4147.0,4147,0414761210,Mechanical Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
725.0,31949.0,70.1399487,414724210.0,4147.0,4147,0414724210,Computer Science and Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
726.0,39898.0,63.3987981,414799510.0,4147.0,4147,0414799510,Artificial Intelligence and Data Science,K.D.K. College Of Engineering Nagpur,Fully Mapped
727.0,44405.0,59.7739944,414737210.0,4147.0,4147,0414737210,Electronics and Telecommunication Engg,K.D.K. College Of Engineering Nagpur,Fully Mapped
728.0,78765.0,25.7694988,415161210.0,4151.0,4151,0415161210,Mechanical Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
729.0,74014.0,32.0057037,415129310.0,4151.0,4151,0415129310,Electrical Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
730.0,60104.0,46.1308076,415192110.0,4151.0,4151,0415192110,Artificial Intelligence and Machine Learning,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
731.0,80074.0,24.2039028,415119110.0,4151.0,4151,0415119110,Civil Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
732.0,58027.0,48.0088741,415191210.0,4151.0,4151,0415191210,Computer Science and Engineering(Data Science),Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
733.0,68316.0,38.1695803,415137010.0,4151.0,4151,0415137010,Electronics and Communication Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
734.0,25034.0,76.9338484,415108210.0,4151.0,4151,0415108210,Bio Technology,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
735.0,45610.0,58.6610048,415100210.0,4151.0,4151,0415100210,Aeronautical Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
736.0,43046.0,60.8949481,415124210.0,4151.0,4151,0415124210,Computer Science and Engineering,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
737.0,48826.0,56.0063988,415124610.0,4151.0,4151,0415124610,Information Technology,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
738.0,25962.0,76.1582002,415108210.0,4151.0,4151,0415108210,Bio Technology,Tulsiramji Gaikwad Patil College Of Engineering Technology Nagpur,Fully Mapped
739.0,70350.0,36.131373,416337010.0,4163.0,4163,0416337010,Electronics and Communication Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
740.0,46826.0,57.7205882,416324210.0,4163.0,4163,0416324210,Computer Science and Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
741.0,165372.0,34.805294,416319110.0,4163.0,4163,0416319110,Civil Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
742.0,146176.0,53.517849,416361210.0,4163.0,4163,0416361210,Mechanical Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
743.0,65725.0,40.8865248,416370110.0,4163.0,4163,0416370110,Mining Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
744.0,76892.0,28.4639143,416329310.0,4163.0,4163,0416329310,Electrical Engineering,Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
745.0,56680.0,49.2543008,416391210.0,4163.0,4163,0416391210,Computer Science and Engineering(Data Science),Rajiv Gandhi College Of Engineering Research Technology Chandrapur,Fully Mapped
746.0,11058.0,88.648279,416791110.0,4167.0,4167,0416791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
747.0,18103.0,82.2058537,416725710.0,4167.0,4167,0416725710,Computer Science and Design,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
748.0,35934.0,66.6376422,416735610.0,4167.0,4167,0416735610,Electrical Engg[Electronics and Power],Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
749.0,20796.0,79.7597457,416737210.0,4167.0,4167,0416737210,Electronics and Telecommunication Engg,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
750.0,16097.0,83.9824953,416799510.0,4167.0,4167,0416799510,Artificial Intelligence and Data Science,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
751.0,16495.0,83.6440646,416726710.0,4167.0,4167,0416726710,Computer Science and Engineering (IoT),Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
752.0,9405.0,90.1760513,416724210.0,4167.0,4167,0416724210,Computer Science and Engineering,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
753.0,17199.0,82.971086,416725110.0,4167.0,4167,0416725110,Computer Technology,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
754.0,42920.0,60.9834559,416719110.0,4167.0,4167,0416719110,Civil Engineering,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
755.0,37912.0,65.0225298,416761210.0,4167.0,4167,0416761210,Mechanical Engineering,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
756.0,31269.0,70.5982353,416737810.0,4167.0,4167,0416737810,Electronics Engineering ( VLSI Design and Technology),Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
757.0,28941.0,72.6133542,416737610.0,4167.0,4167,0416737610,Electronics Engineering,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
758.0,16085.0,84.004736,416724610.0,4167.0,4167,0416724610,Information Technology,Yeshwantrao Chavan College Of Engineering Wanadongri Nagpur,Fully Mapped
759.0,33445.0,68.7472982,417226310.0,4172.0,4172,0417226310,Artificial Intelligence (AI) and Data Science,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
760.0,35127.0,67.296186,417224210.0,4172.0,4172,0417224210,Computer Science and Engineering,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
761.0,71726.0,34.7059173,417261210.0,4172.0,4172,0417261210,Mechanical Engineering,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
762.0,70346.0,36.131373,417229310.0,4172.0,4172,0417229310,Electrical Engineering,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
763.0,44322.0,59.8276777,417237210.0,4172.0,4172,0417237210,Electronics and Telecommunication Engg,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
764.0,74406.0,31.6061014,417219110.0,4172.0,4172,0417219110,Civil Engineering,Anjuman College Of Engineering Technology Nagpur,Fully Mapped
765.0,21770.0,78.9149832,417437210.0,4174.0,4174,0417437210,Electronics and Telecommunication Engg,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
766.0,21996.0,78.6760812,417426210.0,4174.0,4174,0417426210,Computer Science and Business Systems,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
767.0,36564.0,66.1194727,417426510.0,4174.0,4174,0417426510,Industrial IoT,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
768.0,44298.0,59.8276777,417419110.0,4174.0,4174,0417419110,Civil Engineering,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
769.0,32688.0,69.5118917,417429310.0,4174.0,4174,0417429310,Electrical Engineering,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
770.0,16684.0,83.5374616,417491210.0,4174.0,4174,0417491210,Computer Science and Engineering(Data Science),St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
771.0,17064.0,83.0984451,417424610.0,4174.0,4174,0417424610,Information Technology,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
772.0,16283.0,83.8028169,417424510.0,4174.0,4174,0417424510,Computer Engineering,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
773.0,18771.0,81.6427323,417426010.0,4174.0,4174,0417426010,Computer Science and Engineering (Cyber Security),St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
774.0,19660.0,80.8264647,417499710.0,4174.0,4174,0417499710,Artificial Intelligence,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
775.0,35205.0,67.1648348,417461210.0,4174.0,4174,0417461210,Mechanical Engineering,St. Vincent Pallotti College Of Engineering Technology Nagpur,Fully Mapped
776.0,61055.0,45.3164723,417524210.0,4175.0,4175,0417524210,Computer Science and Engineering,Jmss Shri Shankarprasad Agnihotri College Of Engineering Wardha,Fully Mapped
777.0,182209.0,13.647753,417561210.0,4175.0,4175,0417561210,Mechanical Engineering,Jmss Shri Shankarprasad Agnihotri College Of Engineering Wardha,Fully Mapped
778.0,170135.0,29.3071786,417537210.0,4175.0,4175,0417537210,Electronics and Telecommunication Engg,Jmss Shri Shankarprasad Agnihotri College Of Engineering Wardha,Fully Mapped
779.0,61976.0,44.2947607,417719110.0,4177.0,4177,0417719110,Civil Engineering,Priyadarshini Bhagwati College Of Engineering Harpur Nagar Umred Road Nagpur,Fully Mapped
780.0,38764.0,64.3362689,417737010.0,4177.0,4177,0417737010,Electronics and Communication Engineering,Priyadarshini Bhagwati College Of Engineering Harpur Nagar Umred Road Nagpur,Fully Mapped
781.0,55642.0,49.9560715,417761210.0,4177.0,4177,0417761210,Mechanical Engineering,Priyadarshini Bhagwati College Of Engineering Harpur Nagar Umred Road Nagpur,Fully Mapped
782.0,18453.0,81.8937208,417724210.0,4177.0,4177,0417724210,Computer Science and Engineering,Priyadarshini Bhagwati College Of Engineering Harpur Nagar Umred Road Nagpur,Fully Mapped
783.0,22802.0,77.9653458,417724610.0,4177.0,4177,0417724610,Information Technology,Priyadarshini Bhagwati College Of Engineering Harpur Nagar Umred Road Nagpur,Fully Mapped
784.0,90630.0,1.6546662,418137210.0,4181.0,4181,0418137210,Electronics and Telecommunication Engg,Swaminarayan Siddhanta Institute Of Technology Nagpur,Fully Mapped
785.0,183335.0,11.7746273,418161210.0,4181.0,4181,0418161210,Mechanical Engineering,Swaminarayan Siddhanta Institute Of Technology Nagpur,Fully Mapped
786.0,176831.0,21.3858708,418124510.0,4181.0,4181,0418124510,Computer Engineering,Swaminarayan Siddhanta Institute Of Technology Nagpur,Fully Mapped
787.0,185180.0,8.8405987,418119110.0,4181.0,4181,0418119110,Civil Engineering,Swaminarayan Siddhanta Institute Of Technology Nagpur,Fully Mapped
788.0,183867.0,11.047683,418861210.0,4188.0,4188,0418861210,Mechanical Engineering,Krushi Jivan Vikas Pratishthan Ballarpur Institute Of Technology Mouza Bamni,Fully Mapped
