sr_no,rank,percentile,choice_code,institute_code,college_code,course_code,course_name,college_name,mapping_status
496.0,68365.0,38.1695803,335324610.0,3353.0,3353,0335324610,Information Technology,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
497.0,187392.0,4.9021985,335392010.0,3353.0,3353,0335392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
498.0,100061.0,87.295318,335392110.0,3353.0,3353,0335392110,Artificial Intelligence and Machine Learning,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
500.0,18763.0,81.6427323,342324510.0,3423.0,3423,0342324510,Computer Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
501.0,21054.0,79.5722895,342324610.0,3423.0,3423,0342324610,Information Technology,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
502.0,29295.0,72.3375571,342337210.0,3423.0,3423,0342337210,Electronics and Telecommunication Engg,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
503.0,37009.0,65.7022258,342361210.0,3423.0,3423,0342361210,Mechanical Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
504.0,24478.0,76.4471767,342390010.0,3423.0,3423,0342390010,Electronics and Computer Science,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
505.0,73112.0,33.1437522,343624510.0,3436.0,3436,0343624510,Computer Engineering,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
506.0,87543.0,11.0685167,343624610.0,3436.0,3436,0343624610,Information Technology,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
507.0,90082.0,3.8206974,343691110.0,3436.0,3436,0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
508.0,29843.0,71.8367839,343924510.0,3439.0,3439,0343924510,Computer Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
509.0,76173.0,29.5595094,343961210.0,3439.0,3439,0343961210,Mechanical Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
510.0,53202.0,52.1336234,343990010.0,3439.0,3439,0343990010,Electronics and Computer Science,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
511.0,33966.0,68.3186273,343991110.0,3439.0,3439,0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
512.0,36349.0,66.365478,343991210.0,3439.0,3439,0343991210,Computer Science and Engineering(Data Science),Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
513.0,186276.0,6.7863525,344024510.0,3440.0,3440,0344024510,Computer Engineering,Metropolitan Institute Of Technology Management Sukhalwad Sindhudurg.,Fully Mapped
514.0,95206.0,92.1230561,344524510.0,3445.0,3445,0344524510,Computer Engineering,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
515.0,105307.0,82.9978985,344537210.0,3445.0,3445,0344537210,Electronics and Telecommunication Engg,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
516.0,87736.0,10.598057,344592010.0,3445.0,3445,0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
517.0,65752.0,40.8865248,344592110.0,3445.0,3445,0344592110,Artificial Intelligence and Machine Learning,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
518.0,187544.0,4.4598042,344724510.0,3447.0,3447,0344724510,Computer Engineering,G.M.Vedak Institute Of Technology Tala Raigad.,Fully Mapped
519.0,33910.0,68.3359129,346024510.0,3460.0,3460,0346024510,Computer Engineering,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
520.0,36750.0,65.8994288,346024610.0,3460.0,3460,0346024610,Information Technology,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
521.0,38979.0,64.2435857,346092110.0,3460.0,3460,0346092110,Artificial Intelligence and Machine Learning,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
522.0,48614.0,56.1275609,346092410.0,3460.0,3460,0346092410,Data Engineering,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
523.0,168418.0,31.4286926,346224510.0,3462.0,3462,0346224510,Computer Engineering,Vpm S Maharshi Parshuram College Of Engineering Velneshwar Ratnagiri.,Fully Mapped
524.0,40285.0,62.9605616,346524210.0,3465.0,3465,0346524210,Computer Science and Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
525.0,77765.0,27.2136862,346537210.0,3465.0,3465,0346537210,Electronics and Telecommunication Engg,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
526.0,74053.0,32.0057037,346561210.0,3465.0,3465,0346561210,Mechanical Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
527.0,38325.0,64.7153175,346724510.0,3467.0,3467,0346724510,Computer Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
528.0,119832.0,72.8176141,346729310.0,3467.0,3467,0346729310,Electrical Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
529.0,84121.0,17.7683839,346737210.0,3467.0,3467,0346737210,Electronics and Telecommunication Engg,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
530.0,78467.0,26.4868719,346761210.0,3467.0,3467,0346761210,Mechanical Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
531.0,59872.0,46.2986911,346791110.0,3467.0,3467,0346791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
532.0,51789.0,53.4068257,347024210.0,3470.0,3470,0347024210,Computer Science and Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
533.0,142313.0,56.846611,347024510.0,3470.0,3470,0347024510,Computer Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
534.0,29086.0,72.4780171,347124510.0,3471.0,3471,0347124510,Computer Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
535.0,37433.0,65.280942,347125710.0,3471.0,3471,0347125710,Computer Science and Design,New Horizon Institute Of Technology Management Thane,Fully Mapped
536.0,69595.0,36.9601588,347161210.0,3471.0,3471,0347161210,Mechanical Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
537.0,84723.0,16.5884703,347162410.0,3471.0,3471,0347162410,Mechatronics Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
538.0,33897.0,68.3359129,347199510.0,3471.0,3471,0347199510,Artificial Intelligence and Data Science,New Horizon Institute Of Technology Management Thane,Fully Mapped
539.0,36265.0,66.3978839,347519110.0,3475.0,3475,0347519110,Civil Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
540.0,16691.0,83.5374616,347524510.0,3475.0,3475,0347524510,Computer Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
541.0,19353.0,81.1206661,347524610.0,3475.0,3475,0347524610,Information Technology,A. P. Shah Institute Of Technology Thane,Fully Mapped
542.0,34916.0,67.470831,347561210.0,3475.0,3475,0347561210,Mechanical Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
543.0,17353.0,82.873083,347591110.0,3475.0,3475,0347591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),A. P. Shah Institute Of Technology Thane,Fully Mapped
544.0,19870.0,80.6584467,347591210.0,3475.0,3475,0347591210,Computer Science and Engineering(Data Science),A. P. Shah Institute Of Technology Thane,Fully Mapped
545.0,41528.0,62.0849504,347724510.0,3477.0,3477,0347724510,Computer Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
546.0,173954.0,24.7657909,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
547.0,84668.0,16.7854751,350319110.0,3503.0,3503,0350319110,Civil Engineering,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
548.0,51804.0,53.3955403,350324510.0,3503.0,3503,0350324510,Computer Engineering,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
549.0,68270.0,38.1804433,350324610.0,3503.0,3503,0350324610,Information Technology,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
550.0,59377.0,46.697584,350326310.0,3503.0,3503,0350326310,Artificial Intelligence (AI) and Data Science,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
551.0,128043.0,67.0458361,350361210.0,3503.0,3503,0350361210,Mechanical Engineering,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
552.0,83713.0,18.5486338,354624510.0,3546.0,3546,0354624510,Computer Engineering,Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
553.0,131868.0,63.9612515,354661210.0,3546.0,3546,0354661210,Mechanical Engineering,Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
554.0,116879.0,74.9324465,354691110.0,3546.0,3546,0354691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
555.0,83293.0,19.379384,410419110.0,4104.0,4104,0410419110,Civil Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
556.0,49734.0,55.1090064,410424610.0,4104.0,4104,0410424610,Information Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
557.0,48679.0,56.0687777,410425110.0,4104.0,4104,0410425110,Computer Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
558.0,65980.0,40.7079812,410429310.0,4104.0,4104,0410429310,Electrical Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
559.0,56647.0,49.2543008,410437010.0,4104.0,4104,0410437010,Electronics and Communication Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
560.0,83664.0,18.6130227,410461210.0,4104.0,4104,0410461210,Mechanical Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
561.0,14093.0,85.8649251,411624210.0,4116.0,4116,0411624210,Computer Science and Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
562.0,20068.0,80.4005535,411624610.0,4116.0,4116,0411624610,Information Technology,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
563.0,19235.0,81.1580882,411626010.0,4116.0,4116,0411626010,Computer Science and Engineering (Cyber Security),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
564.0,21470.0,79.1146984,411626710.0,4116.0,4116,0411626710,Computer Science and Engineering (IoT),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
565.0,32617.0,69.5470525,411629310.0,4116.0,4116,0411629310,Electrical Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
566.0,13154.0,86.7503949,411637210.0,4116.0,4116,0411637210,Electronics and Telecommunication Engg,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
567.0,26619.0,74.5733907,411637610.0,4116.0,4116,0411637610,Electronics Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
568.0,26438.0,74.6414234,411661210.0,4116.0,4116,0411661210,Mechanical Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
569.0,16539.0,83.5894145,411691110.0,4116.0,4116,0411691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
570.0,17885.0,82.3624792,411691310.0,4116.0,4116,0411691310,Computer Science and Engineering (Artificial Intelligence),Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
571.0,20571.0,80.025619,411691710.0,4116.0,4116,0411691710,Data Science,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
572.0,21567.0,79.0654111,411699710.0,4116.0,4116,0411699710,Artificial Intelligence,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
573.0,184047.0,10.8656299,411819110.0,4118.0,4118,0411819110,Civil Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
574.0,75528.0,30.4829638,411824510.0,4118.0,4118,0411824510,Computer Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
575.0,83411.0,19.1513391,411837210.0,4118.0,4118,0411837210,Electronics and Telecommunication Engg,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
576.0,81554.0,22.130228,411861210.0,4118.0,4118,0411861210,Mechanical Engineering,Bapurao Deshmukh College Of Engineering Sevagram,Fully Mapped
577.0,33299.0,68.9875832,412300210.0,4123.0,4123,0412300210,Aeronautical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
578.0,27020.0,75.2294714,412308210.0,4123.0,4123,0412308210,Bio Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
579.0,54710.0,50.950965,412319110.0,4123.0,4123,0412319110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
580.0,18380.0,81.9965966,412324210.0,4123.0,4123,0412324210,Computer Science and Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
581.0,22929.0,77.8322522,412324610.0,4123.0,4123,0412324610,Information Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
582.0,26478.0,74.5994626,412325110.0,4123.0,4123,0412325110,Computer Technology,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
583.0,30933.0,70.864798,412326510.0,4123.0,4123,0412326510,Industrial IoT,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
584.0,42075.0,61.6494691,412329310.0,4123.0,4123,0412329310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
585.0,35358.0,67.1114593,412337010.0,4123.0,4123,0412337010,Electronics and Communication Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
586.0,33371.0,68.8876446,412337210.0,4123.0,4123,0412337210,Electronics and Telecommunication Engg,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
587.0,36695.0,65.8994288,412350710.0,4123.0,4123,0412350710,Chemical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
588.0,47996.0,56.678482,412361210.0,4123.0,4123,0412361210,Mechanical Engineering,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
589.0,24458.0,76.4471767,412399510.0,4123.0,4123,0412399510,Artificial Intelligence and Data Science,Lokmanya Tilak Jankalyan Shikshan Sanstha Priyadarshani College Of Engineering Nagpur,Fully Mapped
590.0,67107.0,39.6460738,413324210.0,4133.0,4133,0413324210,Computer Science and Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
591.0,67912.0,38.8393771,413324510.0,4133.0,4133,0413324510,Computer Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
592.0,90863.0,0.4034685,413329310.0,4133.0,4133,0413329310,Electrical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
593.0,82587.0,20.4121178,413337210.0,4133.0,4133,0413337210,Electronics and Telecommunication Engg,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
594.0,90105.0,3.7117624,413361210.0,4133.0,4133,0413361210,Mechanical Engineering,Sanmarg Shikshan Sanstha S Smt. Radhikatai Pandav College Of Engineering Nagpur,Fully Mapped
595.0,46069.0,58.2828077,413424210.0,4134.0,4134,0413424210,Computer Science and Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
596.0,59461.0,46.6555544,413424610.0,4134.0,4134,0413424610,Information Technology,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
597.0,87339.0,11.4305218,413429310.0,4134.0,4134,0413429310,Electrical Engineering,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
598.0,73919.0,32.2397305,413437210.0,4134.0,4134,0413437210,Electronics and Telecommunication Engg,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
599.0,67791.0,38.9966089,413491210.0,4134.0,4134,0413491210,Computer Science and Engineering(Data Science),Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
600.0,65062.0,41.4812919,413499710.0,4134.0,4134,0413499710,Artificial Intelligence,Guru Nanak Institute Of Engineering Technology Kalmeshwar Nagpur,Fully Mapped
601.0,189009.0,1.4065109,413519110.0,4135.0,4135,0413519110,Civil Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
602.0,68225.0,38.3127902,413524210.0,4135.0,4135,0413524210,Computer Science and Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
603.0,76218.0,29.3959598,413524610.0,4135.0,4135,0413524610,Information Technology,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
604.0,88112.0,9.7453109,413529310.0,4135.0,4135,0413529310,Electrical Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
605.0,77108.0,28.4411368,413537210.0,4135.0,4135,0413537210,Electronics and Telecommunication Engg,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
606.0,182928.0,12.6044134,413561210.0,4135.0,4135,0413561210,Mechanical Engineering,Amar Seva Mandal S Shree Govindrao Vanjari College Of Engineering Technology Nagpur,Fully Mapped
607.0,56611.0,49.2613509,413619110.0,4136.0,4136,0413619110,Civil Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
608.0,25312.0,75.7783297,413624210.0,4136.0,4136,0413624210,Computer Science and Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
609.0,40066.0,63.2748837,413629310.0,4136.0,4136,0413629310,Electrical Engineering,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
610.0,25819.0,75.2964062,413637210.0,4136.0,4136,0413637210,Electronics and Telecommunication Engg,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
611.0,20806.0,79.7563616,413699710.0,4136.0,4136,0413699710,Artificial Intelligence,Lokmanya Tilak Jankalyan Shikshan Sastha Priyadarshini J. L. College Of Engineering Nagpur,Fully Mapped
612.0,28991.0,72.5709482,413724210.0,4137.0,4137,0413724210,Computer Science and Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
613.0,42395.0,61.2790648,413729310.0,4137.0,4137,0413729310,Electrical Engineering,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
614.0,36297.0,66.365478,413737210.0,4137.0,4137,0413737210,Electronics and Telecommunication Engg,Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
615.0,31048.0,70.8363852,413791110.0,4137.0,4137,0413791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
616.0,33712.0,68.5714997,413791210.0,4137.0,4137,0413791210,Computer Science and Engineering(Data Science),Sir Shantilal Badjate Charitable Trust S S. B. Jain Institute Of Technology Management Research Nagpur,Fully Mapped
617.0,70159.0,36.3198089,413819110.0,4138.0,4138,0413819110,Civil Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
618.0,36257.0,66.3978839,413824210.0,4138.0,4138,0413824210,Computer Science and Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
619.0,44405.0,59.7739944,413824610.0,4138.0,4138,0413824610,Information Technology,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
620.0,59160.0,46.8194101,413829310.0,4138.0,4138,0413829310,Electrical Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
621.0,54239.0,51.3638644,413837210.0,4138.0,4138,0413837210,Electronics and Telecommunication Engg,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
622.0,59888.0,46.2986911,413861210.0,4138.0,4138,0413861210,Mechanical Engineering,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
623.0,48879.0,56.0063988,413891210.0,4138.0,4138,0413891210,Computer Science and Engineering(Data Science),Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
624.0,45478.0,58.7311745,413899710.0,4138.0,4138,0413899710,Artificial Intelligence,Jaidev Education Society J D College Of Engineering And Management Nagpur,Fully Mapped
625.0,42004.0,61.6583065,413924210.0,4139.0,4139,0413924210,Computer Science and Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
626.0,53920.0,51.6406469,413929310.0,4139.0,4139,0413929310,Electrical Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
627.0,51612.0,53.4623008,413984410.0,4139.0,4139,0413984410,Electronics and Computer Engineering,Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
628.0,47772.0,56.8895744,413991110.0,4139.0,4139,0413991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
629.0,49492.0,55.3933038,413992810.0,4139.0,4139,0413992810,Electronics and Communication(Advanced Communication Technology),Samridhi Sarwajanik Charitable Trust Jhulelal Institute Of Technology Nagpur,Fully Mapped
630.0,105073.0,83.1983982,414124510.0,4141.0,4141,0414124510,Computer Engineering,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
631.0,120476.0,72.3242844,414199510.0,4141.0,4141,0414199510,Artificial Intelligence and Data Science,Shriram Gram Vikas Shikshan Sanstha Vilasrao Deshmukh College Of Engineering And Technology Nagpur,Fully Mapped
632.0,47947.0,56.8654349,414219110.0,4142.0,4142,0414219110,Civil Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
633.0,17979.0,82.3229774,414224210.0,4142.0,4142,0414224210,Computer Science and Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
634.0,19777.0,80.7263661,414224610.0,4142.0,4142,0414224610,Information Technology,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
635.0,38610.0,64.3768291,414229310.0,4142.0,4142,0414229310,Electrical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
636.0,23933.0,76.9870398,414237210.0,4142.0,4142,0414237210,Electronics and Telecommunication Engg,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
637.0,44598.0,59.6793493,414261210.0,4142.0,4142,0414261210,Mechanical Engineering,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
638.0,21022.0,79.6181326,414291010.0,4142.0,4142,0414291010,Computer Science and Engineering(Cyber Security),G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
639.0,22427.0,78.2248689,414291710.0,4142.0,4142,0414291710,Data Science,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
640.0,23106.0,77.7169206,414299710.0,4142.0,4142,0414299710,Artificial Intelligence,G H Raisoni College Of Engineering Management Nagpur,Fully Mapped
641.0,80651.0,23.6756595,414319110.0,4143.0,4143,0414319110,Civil Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
642.0,186969.0,5.5604039,414324510.0,4143.0,4143,0414324510,Computer Engineering,Sanmarg Shikshan Sanstha Mandukarrao Pandav College Of Engineering Bhandara,Fully Mapped
643.0,70306.0,36.2120221,414419110.0,4144.0,4144,0414419110,Civil Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
644.0,58000.0,48.0513547,414424210.0,4144.0,4144,0414424210,Computer Science and Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
645.0,62199.0,44.2014356,414424610.0,4144.0,4144,0414424610,Information Technology,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
646.0,74998.0,30.7427511,414429310.0,4144.0,4144,0414429310,Electrical Engineering,Shri. Sai Shikshan Sanstha Nagpur Institute Of Technology Nagpur,Fully Mapped
647.0,180369.0,16.2423214,414519110.0,4145.0,4145,0414519110,Civil Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
648.0,60212.0,46.0832398,414524210.0,4145.0,4145,0414524210,Computer Science and Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
649.0,71817.0,34.69594,414529310.0,4145.0,4145,0414529310,Electrical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
650.0,62277.0,44.050881,414537210.0,4145.0,4145,0414537210,Electronics and Telecommunication Engg,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
651.0,89384.0,6.1071226,414561210.0,4145.0,4145,0414561210,Mechanical Engineering,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
652.0,58700.0,47.4238693,414599510.0,4145.0,4145,0414599510,Artificial Intelligence and Data Science,Wainganga College Of Engineering And Management Dongargaon Nagpur,Fully Mapped
653.0,61120.0,45.2445766,414719110.0,4147.0,4147,0414719110,Civil Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
654.0,31540.0,70.5136833,414724210.0,4147.0,4147,0414724210,Computer Science and Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
655.0,37044.0,65.7022258,414724610.0,4147.0,4147,0414724610,Information Technology,K.D.K. College Of Engineering Nagpur,Fully Mapped
656.0,58417.0,47.5550319,414729310.0,4147.0,4147,0414729310,Electrical Engineering,K.D.K. College Of Engineering Nagpur,Fully Mapped
